gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
603788,宁波高发,汽车,12.75,28.44亿,2844000000.0,0.190,2.23,1.30万,16.48,22.22亿,2222000000.0,2.70亿,270000000.0,19.52亿,1952000000.0,19.83,28.01,2.18亿,218000000.00000003,5079.30万,50793000.0,4313.70万,43137000.0,7.670,6.991,9.15,12.26
000625,长安汽车,汽车,18.99,1446亿,144600000000.0,0.112,1.58,198.21万,42.36,1279.89亿,127989000000.00002,730.71亿,73071000000.0,549.18亿,54917999999.99999,35.26,176.96,320.27亿,32027000000.0,7.90亿,790000000.0,8.54亿,853999999.9999999,1.228,1.166,8.85,40.59
200625,长 安Ｂ,汽车,5.29,402.9亿,40290000000.0,0.112,1.58,4.57万,9.97,1279.89亿,127989000000.00002,730.71亿,73071000000.0,549.18亿,54917999999.99999,35.26,176.96,320.27亿,32027000000.0,7.90亿,790000000.0,8.54亿,853999999.9999999,1.228,1.166,8.85,40.59
000559,万向钱潮,汽车,5.71,188.6亿,18860000000.0,0.050,1.89,43.97万,28.67,159.68亿,15968000000.0,70.82亿,7081999999.999999,88.87亿,8887000000.0,78.98,75.87,32.48亿,3247999999.9999995,1.90亿,190000000.0,1.64亿,164000000.0,2.022,1.668,8.32,8.01
002715,登云股份,汽车,12.43,17.15亿,1714999999.9999998,0.031,0.85,5684,98.92,9.88亿,988000000.0000001,4.74亿,474000000.0,5.15亿,515000000.00000006,121.19,46.50,1.15亿,114999999.99999999,522.63万,5226300.0,433.53万,4335300.0,1.540,0.874,7.78,3.15
300432,富临精工,汽车,30.00,223.0亿,22300000000.0,0.136,4.75,39.40万,55.12,32.04亿,3204000000.0,10.26亿,1026000000.0,21.78亿,2178000000.0,22.07,55.20,5.30亿,530000000.0,1.08亿,108000000.0,1.01亿,101000000.0,2.291,1.832,7.16,16.17
002085,万丰奥威,汽车,5.33,116.6亿,11660000000.0,0.080,3.10,22.01万,17.31,159.82亿,15982000000.0,85.06亿,8506000000.0,74.77亿,7477000000.0,37.24,15.62,27.56亿,2756000000.0,2.38亿,238000000.0,1.68亿,168000000.0,1.078,0.689,6.64,3.18
300304,云意电气,汽车,6.23,53.95亿,5395000000.0,0.048,1.93,32.89万,32.23,30.90亿,3090000000.0,8.02亿,802000000.0,22.88亿,2288000000.0,61.41,69.99,2.45亿,245000000.00000003,5242.89万,52428900.0,4184.61万,41846100.0,2.926,2.554,6.3,7.13
002126,银轮股份,汽车,12.32,97.59亿,9759000000.0,0.130,2.64,30.49万,27.86,105.11亿,10511000000.0,59.73亿,5973000000.0,45.38亿,4538000000.0,13.05,56.84,19.99亿,1998999999.9999998,1.38亿,138000000.0,1.05亿,105000000.0,1.170,0.960,4.5,15.88
600933,爱柯迪,汽车,14.20,122.3亿,12230000000.0,0.125,2.43,3.58万,28.41,59.69亿,5969000000.0,13.98亿,1398000000.0,45.71亿,4571000000.0,10.49,31.16,8.01亿,801000000.0,1.25亿,125000000.0,1.08亿,108000000.0,4.345,3.629,3.69,8.85
603767,中马传动,汽车,7.11,21.76亿,2176000000.0,0.030,0.54,4.45万,68.80,19.70亿,1970000000.0,4.97亿,497000000.0,14.73亿,1473000000.0,56.68,50.22,2.38亿,238000000.0,839.69万,8396900.0,790.83万,7908300.0,2.572,2.086,3.66,3.27
300375,鹏翎股份,汽车,4.67,33.21亿,3321000000.0,0.040,1.69,23.45万,26.65,24.26亿,2426000000.0,5.66亿,566000000.0,18.60亿,1860000000.0000002,37.61,19.36,3.76亿,376000000.0,3687.31万,36873100.0,3115.39万,31153900.0,,,3.35,1.89
603730,岱美股份,汽车,16.05,116.3亿,11630000000.0,0.223,4.06,1.32万,17.97,53.30亿,5330000000.0,12.62亿,1262000000.0,40.68亿,4068000000.0,3.18,5.36,11.83亿,1183000000.0,1.86亿,186000000.0,1.62亿,162000000.0,3.385,2.206,3.31,4.29
002553,南方轴承,汽车,14.66,51.02亿,5102000000.0,0.065,2.14,22.12万,56.38,13.15亿,1315000000.0,1.98亿,198000000.0,11.16亿,1116000000.0,20.59,40.05,1.31亿,131000000.0,2784.63万,27846300.0,2262.18万,22621800.0,4.192,3.395,3.23,5.76
600469,风神股份,汽车,4.46,32.61亿,3261000000.0,0.040,0.94,2.73万,29.88,77.76亿,7776000000.000001,48.61亿,4861000000.0,29.15亿,2915000000.0,33.84,45.04,15.46亿,1546000000.0,2917.08万,29170800.0,2727.85万,27278500.0,0.928,0.707,3.05,3.94
002213,大为股份,汽车,15.09,31.09亿,3109000000.0,0.005,0.28,10.14万,748.28,5.34亿,534000000.0,1.29亿,129000000.0,4.05亿,405000000.0,259.79,158.55,1.40亿,140000000.0,435.88万,4358800.0,103.86万,1038600.0,3.005,2.407,2.64,1.63
300742,越博动力,汽车,29.42,23.09亿,2309000000.0,0.070,1.59,5.87万,100.25,15.67亿,1567000000.0,10.87亿,1087000000.0,4.79亿,479000000.0,12.38,121.52,1.03亿,103000000.0,162.46万,1624600.0,575.92万,5759200.0,0.865,0.496,2.33,17.61
002863,今飞凯达,汽车,5.00,24.94亿,2494000000.0,0.034,0.90,3.50万,37.03,56.46亿,5646000000.0,37.61亿,3761000000.0,18.85亿,1885000000.0000002,29.82,38.18,8.29亿,828999999.9999999,1893.09万,18930900.0,1683.59万,16835900.0,0.875,0.460,2.32,2.89
300507,苏奥传感,汽车,9.59,41.12亿,4111999999.9999995,0.048,1.87,19.86万,49.60,14.78亿,1478000000.0,2.70亿,270000000.0,12.09亿,1209000000.0,18.31,41.75,1.50亿,150000000.0,3086.58万,30865800.0,2072.76万,20727600.000000004,4.645,4.003,2.17,4.42
600182,SST佳通,汽车,14.80,50.32亿,5032000000.0,0.040,1.33,2.98万,93.17,32.23亿,3222999999.9999995,14.98亿,1498000000.0,17.25亿,1725000000.0,17.75,55.55,7.82亿,782000000.0,3854.73万,38547300.0,1350.26万,13502600.0,2.447,1.891,1.76,4.78
605333,沪光股份,汽车,12.55,50.33亿,5033000000.0,0.010,0.92,1.14万,174.90,21.64亿,2164000000.0,13.76亿,1376000000.0,7.88亿,788000000.0,59.20,75.66,4.07亿,407000000.0,799.29万,7992900.0,719.36万,7193600.0,,,1.27,1.6
000996,中国中期,汽车,8.67,29.91亿,2991000000.0,0.009,0.67,4.49万,230.06,6.98亿,698000000.0,2.15亿,215000000.0,4.83亿,483000000.0,24.04,3.90,850.86万,8508600.0,325.03万,3250299.9999999995,325.03万,3250299.9999999995,0.359,0.222,0.51,0.15
002725,跃岭股份,汽车,6.88,17.61亿,1761000000.0,0.010,0.24,1.67万,179.53,13.29亿,1329000000.0,3.11亿,311000000.0,10.18亿,1018000000.0,16.16,54.02,1.98亿,198000000.0,218.12万,2181200.0,245.26万,2452600.0,1.658,1.109,0.41,1.17
002625,光启技术,汽车,22.00,474.0亿,47400000000.0,0.010,0.35,46.86万,435.40,85.62亿,8562000000.0,6.68亿,668000000.0,78.94亿,7894000000.0,11.51,16.13,1.03亿,103000000.0,3319.07万,33190700.0,2721.70万,27217000.0,14.64,14.24,0.32,0.41
002031,巨轮智能,汽车,1.98,43.55亿,4355000000.0,0.003,0.23,60.60万,166.17,60.86亿,6086000000.0,26.71亿,2671000000.0,34.16亿,3415999999.9999995,2.23,107.40,6.74亿,674000000.0,2988.11万,29881100.0,655.16万,6551600.0,1.696,1.371,0.04,0.67
002592,ST八菱,汽车,7.84,22.21亿,2221000000.0,0.630,19.51,9086,3.34,15.16亿,1516000000.0,5.91亿,591000000.0,9.25亿,925000000.0,-,18.31,1.57亿,157000000.0,1.92亿,192000000.0,1.66亿,166000000.0,1.202,0.943,,
300695,兆丰股份,汽车,49.00,32.67亿,3267000000.0,0.530,1.91,3075,23.11,23.28亿,2328000000.0,4.12亿,412000000.0,19.16亿,1916000000.0,-15.78,8.54,1.34亿,134000000.00000001,4011.99万,40119900.0,3534.84万,35348400.0,4.392,3.961,,
600742,一汽富维,汽车,9.32,62.36亿,6236000000.0,0.271,2.83,7.74万,8.61,185.92亿,18592000000.0,105.12亿,10512000000.0,80.79亿,8079000000.000001,-,80.53,49.90亿,4990000000.0,3.01亿,301000000.0,1.81亿,181000000.0,1.133,1.075,,
688529,豪森股份,汽车,32.25,41.28亿,4128000000.0,0.160,1.98,4.00万,98.83,27.43亿,2743000000.0,16.96亿,1696000000.0,10.48亿,1048000000.0,-45.17,6.31,5.52亿,552000000.0,2064.14万,20641400.0,2088.40万,20884000.0,1.326,0.532,,
600006,东风汽车,汽车,9.10,182.0亿,18200000000.0,0.137,3.43,159.26万,16.66,206.14亿,20614000000.0,122.59亿,12259000000.0,83.55亿,8355000000.0,-,91.88,39.64亿,3964000000.0,2.61亿,261000000.0,2.73亿,273000000.0,1.365,1.103,,
601633,长城汽车,汽车,63.71,5863亿,586300000000.0,0.178,2.83,52.36万,83.81,1459.89亿,145989000000.0,894.43亿,89443000000.0,565.46亿,56546000000.0,-,150.62,311.17亿,31117000000.0,18.95亿,1895000000.0,16.39亿,1639000000.0,1.265,1.145,,
605088,冠盛股份,汽车,14.27,23.68亿,2368000000.0,0.130,1.46,8866,28.92,22.47亿,2247000000.0,7.98亿,798000000.0,14.49亿,1449000000.0,-17.37,82.43,5.16亿,516000000.0,2455.43万,24554300.0,2046.78万,20467800.0,,,,
603768,常青股份,汽车,15.79,32.21亿,3221000000.0,0.170,1.94,5262,23.29,38.21亿,3821000000.0,20.22亿,2022000000.0,17.99亿,1798999999.9999998,-,82.82,7.80亿,780000000.0,4312.39万,43123900.0,3457.07万,34570700.0,1.042,0.745,,
002101,广东鸿图,汽车,7.80,41.34亿,4134000000.0000005,0.122,1.41,4.48万,15.96,82.62亿,8262000000.0,32.86亿,3286000000.0,49.76亿,4976000000.0,-,63.15,15.63亿,1563000000.0,8883.85万,88838500.0,6474.71万,64747100.0,1.230,0.926,,
600081,东风科技,汽车,16.06,50.36亿,5036000000.0,0.135,2.93,19.39万,29.67,74.53亿,7453000000.0,52.24亿,5224000000.0,22.29亿,2229000000.0,-,96.64,17.99亿,1798999999.9999998,8499.45万,84994500.0,4243.01万,42430100.0,1.085,1.018,,
603009,北特科技,汽车,6.68,23.96亿,2396000000.0,0.114,2.73,15.59万,29.20,32.56亿,3256000000.0,16.65亿,1664999999.9999998,15.90亿,1590000000.0,-,47.25,8.84亿,884000000.0,4307.92万,43079200.0,4103.49万,41034900.0,1.205,0.883,,
600178,东安动力,汽车,8.28,38.26亿,3826000000.0,0.146,1.91,14.79万,14.19,82.55亿,8255000000.0,44.57亿,4457000000.0,37.98亿,3797999999.9999995,-,98.15,16.93亿,1693000000.0,7360.07万,73600700.0,6738.79万,67387900.0,1.383,1.227,,
603997,继峰股份,汽车,9.35,99.75亿,9975000000.0,0.120,2.99,8.19万,19.48,172.49亿,17249000000.0,126.60亿,12660000000.0,45.88亿,4588000000.0,-,14.49,45.33亿,4533000000.0,1.77亿,177000000.0,1.28亿,128000000.0,1.004,0.782,,
600418,江淮汽车,汽车,19.45,368.2亿,36820000000.0,0.100,1.44,261.38万,48.68,474.39亿,47439000000.0,333.86亿,33386000000.0,140.52亿,14052000000.000002,-,53.45,117.01亿,11701000000.0,1.51亿,151000000.0,1.89亿,189000000.0,0.991,0.892,,
000700,模塑科技,汽车,5.74,52.64亿,5264000000.0,0.093,3.05,40.77万,15.50,83.44亿,8344000000.0,55.28亿,5528000000.0,28.16亿,2816000000.0,-,101.44,17.31亿,1730999999.9999998,1.15亿,114999999.99999999,8489.23万,84892300.0,0.840,0.602,,
603917,合力科技,汽车,9.31,14.60亿,1460000000.0,0.085,1.29,1.49万,27.24,13.13亿,1313000000.0,2.70亿,270000000.0,10.42亿,1042000000.0,-25.32,19.87,1.21亿,121000000.0,1512.67万,15126700.0,1339.53万,13395300.0,3.853,2.079,,
600297,广汇汽车,汽车,2.76,223.9亿,22390000000.0,0.080,1.59,64.10万,8.59,1383.45亿,138345000000.0,904.72亿,90472000000.0,478.74亿,47874000000.0,-,64.92,422.27亿,42227000000.0,10.78亿,1078000000.0,6.51亿,651000000.0,1.186,0.903,,
300707,威唐工业,汽车,17.13,26.91亿,2691000000.0,0.074,1.60,4.47万,58.08,12.31亿,1231000000.0,4.94亿,494000000.00000006,7.37亿,737000000.0,-34.11,31.45,1.54亿,154000000.0,1368.07万,13680700.0,1158.08万,11580800.0,4.184,3.293,,
300733,西菱动力,汽车,22.43,38.44亿,3844000000.0,0.097,1.45,7.79万,57.97,18.96亿,1896000000.0,5.94亿,594000000.0,13.02亿,1302000000.0,-,148.41,1.48亿,148000000.0,1594.06万,15940600.0,1657.97万,16579700.0,1.255,0.903,,
603758,秦安股份,汽车,8.01,35.15亿,3515000000.0,0.060,0.99,1.09万,33.69,29.99亿,2999000000.0,3.62亿,362000000.0,26.37亿,2637000000.0,-,240.99,3.13亿,313000000.0,3075.25万,30752500.0,2607.86万,26078600.0,5.684,4.952,,
002488,金固股份,汽车,5.97,59.81亿,5981000000.0,0.060,1.67,18.16万,24.03,63.97亿,6397000000.0,25.83亿,2583000000.0,38.14亿,3814000000.0,-,-8.03,4.61亿,461000000.00000006,8896.87万,88968700.00000001,6221.97万,62219700.0,0.928,0.538,,
000599,青岛双星,汽车,3.76,30.71亿,3071000000.0,0.060,1.45,3.72万,15.77,100.82亿,10082000000.0,65.01亿,6501000000.000001,35.81亿,3581000000.0,-,52.21,12.14亿,1214000000.0,6056.29万,60562900.0,4868.50万,48685000.0,0.838,0.648,,
300694,蠡湖股份,汽车,11.60,24.98亿,2498000000.0,0.060,0.97,4.00万,51.63,19.95亿,1995000000.0,7.54亿,754000000.0,12.42亿,1242000000.0,-66.61,27.07,3.39亿,339000000.0,1417.09万,14170900.0,1209.40万,12094000.0,1.568,0.939,,
300998,宁波方正,汽车,25.07,26.67亿,2667000000.0,0.059,1.50,2.57万,106.05,11.04亿,1104000000.0,6.82亿,682000000.0,4.22亿,422000000.0,-,-,1.68亿,168000000.0,722.95万,7229500.0,628.81万,6288099.999999999,1.077,0.438,,
603922,金鸿顺,汽车,16.42,21.02亿,2102000000.0,0.050,0.56,1.14万,89.94,12.02亿,1202000000.0,1.57亿,157000000.0,10.45亿,1044999999.9999999,-,42.26,1.13亿,112999999.99999999,712.03万,7120300.0,584.20万,5842000.0,5.475,3.543,,
002865,钧达股份,汽车,26.80,35.51亿,3551000000.0,0.031,0.39,1.88万,216.28,19.91亿,1991000000.0,9.01亿,901000000.0,10.90亿,1090000000.0,-,171.18,2.99亿,299000000.0,461.55万,4615500.0,410.47万,4104700.0000000005,1.254,0.774,,
300745,欣锐科技,汽车,29.26,33.53亿,3353000000.0,0.030,0.47,3.74万,216.41,15.58亿,1558000000.0,7.29亿,729000000.0,8.29亿,828999999.9999999,-,283.22,2.00亿,200000000.0,92.35万,923500.0,387.35万,3873500.0,1.833,1.401,,
002363,隆基机械,汽车,4.85,20.18亿,2018000000.0,0.040,0.73,4.11万,31.10,32.98亿,3297999999.9999995,9.96亿,996000000.0000001,23.02亿,2302000000.0,-18.68,12.69,4.44亿,444000000.00000006,1808.42万,18084200.0,1622.03万,16220300.0,2.217,1.465,,
600386,北巴传媒,汽车,3.26,26.29亿,2629000000.0,0.020,0.98,4.58万,37.51,43.84亿,4384000000.0,24.66亿,2466000000.0,19.18亿,1918000000.0,-,46.40,9.74亿,974000000.0,3863.65万,38636500.0,1751.92万,17519200.0,1.385,1.064,,
603335,迪生力,汽车,4.52,19.35亿,1935000000.0000002,0.040,2.49,6.13万,31.95,9.13亿,913000000.0000001,2.36亿,236000000.0,6.77亿,677000000.0,-43.39,45.74,2.77亿,277000000.0,2771.50万,27715000.0,1514.07万,15140700.0,3.045,1.799,,
000901,航天科技,汽车,8.81,70.32亿,7031999999.999999,0.025,0.44,18.45万,89.43,75.81亿,7581000000.0,30.50亿,3050000000.0,45.31亿,4531000000.0,-,23.19,14.62亿,1462000000.0,1806.35万,18063500.0,1965.76万,19657600.0,2.469,1.820,,
002355,兴民智通,汽车,6.24,38.72亿,3872000000.0,0.010,0.15,10.24万,260.98,40.88亿,4088000000.0000005,15.24亿,1524000000.0,25.64亿,2564000000.0,-,65.74,4.22亿,422000000.0,737.35万,7373500.0,370.94万,3709400.0,1.601,0.833,,
300201,海伦哲,汽车,4.01,41.74亿,4174000000.0,0.010,0.96,67.77万,104.27,24.91亿,2491000000.0,13.35亿,1335000000.0,11.56亿,1156000000.0,309.52,-22.59,2.40亿,240000000.0,1517.38万,15173800.000000002,1000.75万,10007500.0,1.167,0.833,,
002284,亚太股份,汽车,7.58,55.92亿,5592000000.0,0.020,0.56,20.50万,93.16,56.87亿,5687000000.0,29.70亿,2970000000.0,27.17亿,2717000000.0,-,70.86,8.83亿,883000000.0,1621.61万,16216099.999999998,1500.55万,15005500.0,1.774,1.492,,
000678,襄阳轴承,汽车,4.86,22.34亿,2234000000.0,0.011,0.45,2.59万,114.07,24.89亿,2489000000.0,13.36亿,1336000000.0,11.52亿,1152000000.0,-,79.78,3.84亿,384000000.0,602.17万,6021700.0,489.56万,4895600.0,0.866,0.493,,
002239,奥特佳,汽车,4.37,141.7亿,14169999999.999998,0.007,0.40,76.09万,165.86,92.94亿,9294000000.0,38.79亿,3879000000.0,54.15亿,5415000000.0,-,64.03,10.96亿,1096000000.0,2729.46万,27294600.0,2136.24万,21362399.999999996,1.365,0.989,,
600960,渤海汽车,汽车,3.76,35.74亿,3574000000.0,0.005,0.09,10.15万,195.30,84.49亿,8448999999.999999,32.25亿,3225000000.0,52.25亿,5225000000.0,-,14.54,12.19亿,1219000000.0,1114.00万,11140000.0,457.49万,4574900.0,2.140,1.678,,
601777,力帆科技,汽车,4.87,219.2亿,21920000000.0,0.004,0.16,15.49万,345.37,176.30亿,17630000000.0,64.00亿,6400000000.0,112.30亿,11230000000.0,-,48.89,8.40亿,840000000.0,1852.32万,18523200.0,1586.34万,15863400.0,3.125,1.926,,
002190,成飞集成,汽车,31.21,112.0亿,11200000000.0,0.004,0.06,15.36万,629.89,35.28亿,3528000000.0,8.37亿,836999999.9999999,26.91亿,2691000000.0,-,49.06,2.10亿,210000000.0,1045.70万,10457000.0,143.58万,1435800.0000000002,1.835,1.354,,
601279,英利汽车,汽车,8.67,129.6亿,12960000000.0,0.009,0.43,14.37万,229.71,69.90亿,6990000000.000001,33.04亿,3304000000.0,36.85亿,3685000000.0,-,19.90,10.02亿,1002000000.0,2879.65万,28796500.0,1409.94万,14099400.0,1.380,0.918,,
600676,交运股份,汽车,4.08,41.96亿,4196000000.0,0.010,0.20,3.18万,94.07,89.12亿,8912000000.0,29.93亿,2993000000.0,59.19亿,5919000000.0,-,56.44,20.00亿,2000000000.0,2423.26万,24232600.000000004,1115.20万,11152000.0,2.247,1.871,,
600733,北汽蓝谷,汽车,12.11,519.2亿,51920000000.00001,-0.199,-8.14,100.65万,-15.20,426.44亿,42644000000.0,321.06亿,32106000000.0,105.38亿,10538000000.0,-,-50.19,8.30亿,830000000.0000001,-8.42亿,-842000000.0,-8.54亿,-853999999.9999999,1.334,1.126,,
600213,亚星客车,汽车,7.60,16.72亿,1672000000.0,-0.180,-,5.44万,-21.64,34.20亿,3420000000.0000005,33.53亿,3353000000.0,6681.29万,66812900.0,-,-47.39,4.94亿,494000000.00000006,-4040.83万,-40408300.0,-3862.75万,-38627500.0,1.218,1.154,,
688567,孚能科技,汽车,35.36,378.6亿,37860000000.0,-0.160,-1.76,10.79万,-53.72,156.73亿,15672999999.999998,57.68亿,5768000000.0,99.06亿,9906000000.0,-,198.86,3.67亿,367000000.0,-2.22亿,-222000000.00000003,-1.76亿,-176000000.0,2.588,2.206,,
603023,威帝股份,汽车,3.94,22.15亿,2215000000.0,0.001,0.08,2.92万,887.56,7.76亿,776000000.0,1931.97万,19319700.0,7.57亿,757000000.0,-84.80,-22.36,1155.58万,11555800.0,78.60万,786000.0,62.38万,623800.0,32.94,28.01,,
300176,派生科技,汽车,7.23,28.00亿,2800000000.0,0.008,0.34,10.04万,222.77,19.78亿,1978000000.0,10.36亿,1036000000.0,9.42亿,942000000.0,-,29.92,3.16亿,316000000.0,658.95万,6589500.0,314.24万,3142400.0,0.947,0.635,,
601127,小康股份,汽车,61.06,829.2亿,82920000000.0,-0.392,-10.81,25.72万,-38.93,251.47亿,25147000000.0,199.66亿,19966000000.0,51.81亿,5181000000.0,-,37.88,32.89亿,3289000000.0,-5.91亿,-591000000.0,-5.33亿,-533000000.0,0.552,0.410,,
000957,中通客车,汽车,5.22,30.95亿,3095000000.0,-0.067,-1.44,6.18万,-19.49,93.95亿,9395000000.0,66.62亿,6662000000.0,27.34亿,2734000000.0,-1129.57,-36.71,6.59亿,659000000.0,-4513.11万,-45131100.0,-3970.21万,-39702100.0,1.351,1.266,,
600066,宇通客车,汽车,11.76,266.1亿,26610000000.000004,-0.049,-0.73,18.53万,-60.07,323.17亿,32317000000.0,171.69亿,17169000000.0,151.48亿,15147999999.999998,-,28.97,36.29亿,3629000000.0,-1.97亿,-197000000.0,-1.11亿,-111000000.00000001,1.521,1.170,,
002703,浙江世宝,汽车,5.42,42.80亿,4279999999.9999995,0.026,1.50,5.37万,52.66,19.62亿,1962000000.0,6.13亿,613000000.0,13.49亿,1349000000.0,-,51.80,2.94亿,294000000.0,2076.10万,20761000.0,2031.89万,20318900.0,1.797,1.301,,
000980,*ST众泰,汽车,6.20,125.7亿,12570000000.0,-0.130,5.60,24.12万,-12.33,96.81亿,9681000000.0,143.53亿,14353000000.0,-46.72亿,-4672000000.0,-,-2.13,2.05亿,204999999.99999997,-2.56亿,-256000000.0,-2.55亿,-254999999.99999997,0.401,0.377,,
688071,华依科技,汽车,37.83,27.56亿,2756000000.0,-0.048,-1.67,4.31万,-196.51,5.83亿,583000000.0,3.73亿,373000000.0,2.10亿,210000000.0,-,53.58,2855.88万,28558800.0,-471.58万,-4715800.0,-350.57万,-3505700.0,0.843,0.723,,
000981,*ST银亿,汽车,1.96,78.95亿,7895000000.0,-0.040,2.85,9.82万,-10.98,224.88亿,22488000000.0,166.45亿,16644999999.999998,58.43亿,5843000000.0,-,12.09,10.32亿,1032000000.0,-2.07亿,-206999999.99999997,-1.80亿,-180000000.0,0.589,0.337,,
600375,汉马科技,汽车,11.14,72.89亿,7289000000.0,-0.018,-0.50,38.62万,-154.10,129.50亿,12950000000.0,105.11亿,10511000000.0,24.39亿,2439000000.0,-,43.59,15.37亿,1537000000.0,-875.91万,-8759100.0,-1182.49万,-11824900.0,0.720,0.498,,
600686,金龙汽车,汽车,7.55,54.14亿,5414000000.0,-0.010,-0.20,20.95万,406.62,230.35亿,23035000000.0,167.21亿,16721000000.0,63.14亿,6314000000.0,-,32.75,26.89亿,2689000000.0,896.11万,8961100.0,332.85万,3328500.0,1.310,1.171,,
002510,天汽模,汽车,3.97,37.38亿,3738000000.0000005,-0.009,-0.43,15.33万,-105.41,55.32亿,5532000000.0,34.21亿,3421000000.0,21.11亿,2111000000.0,-,72.17,2.64亿,264000000.0,-918.65万,-9186500.0,-886.49万,-8864900.0,1.049,0.577,,
000757,浩物股份,汽车,3.74,24.86亿,2486000000.0,-0.004,-0.16,7.00万,-224.50,28.46亿,2846000000.0,11.47亿,1147000000.0,16.99亿,1698999999.9999998,-,106.03,10.25亿,1025000000.0,-44.51万,-445100.0,-276.84万,-2768399.9999999995,1.753,1.167,,
603586,金麒麟,汽车,11.68,23.76亿,2376000000.0,-0.116,-1.09,9748,-25.21,26.31亿,2631000000.0,4.75亿,475000000.0,21.56亿,2156000000.0,-193.70,-10.77,3.05亿,305000000.0,-3608.86万,-36088600.0,-2356.87万,-23568700.0,3.311,2.765,,
000868,安凯客车,汽车,4.09,29.99亿,2999000000.0,-0.030,-3.71,12.90万,-38.97,45.16亿,4516000000.0,39.29亿,3929000000.0,5.86亿,586000000.0,-,41.26,3.85亿,385000000.0,-2869.86万,-28698600.0,-1923.88万,-19238800.0,0.903,0.872,,
600303,曙光股份,汽车,3.75,25.34亿,2534000000.0,-0.070,-1.62,18.50万,-13.34,51.22亿,5122000000.0,20.46亿,2046000000.0,30.76亿,3076000000.0,-,58.54,5.71亿,571000000.0,-4003.97万,-40039700.0,-4747.00万,-47470000.0,1.359,1.095,,
900953,凯马Ｂ,汽车,0.332,2.12亿,212000000.0,-0.034,-2.84,3902,-15.87,51.63亿,5163000000.0,40.99亿,4099000000.0,10.64亿,1064000000.0,-,34.72,10.24亿,1024000000.0,-2261.49万,-22614899.999999996,-2199.19万,-21991900.0,0.855,0.648,,
000572,海马汽车,汽车,6.88,113.2亿,11320000000.0,-0.038,-1.77,126.58万,-44.99,86.44亿,8644000000.0,42.67亿,4267000000.0,43.77亿,4377000000.0,-,50.71,3.36亿,336000000.0,-7499.52万,-74995200.0,-6287.24万,-62872400.0,0.714,0.563,,
