gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
000016,深康佳Ａ,电器,6.01,144.7亿,14469999999.999998,0.030,0.86,12.02万,49.68,510.59亿,51059000000.0,403.15亿,40315000000.0,107.44亿,10744000000.0,,25.82,98.22亿,9822000000.0,6941.12万,69411200.0,7282.26万,72822600.0,0.977,0.787,,
200016,深康佳Ｂ,电器,2.29,55.14亿,5514000000.0,0.030,0.86,7874,16.00,510.59亿,51059000000.0,403.15亿,40315000000.0,107.44亿,10744000000.0,,25.82,98.22亿,9822000000.0,6941.12万,69411200.0,7282.26万,72822600.0,0.977,0.787,,
002681,奋达科技,电器,3.66,66.78亿,6678000000.0,0.021,1.65,24.56万,44.62,49.55亿,4955000000.0,26.99亿,2699000000.0,22.56亿,2256000000.0,-41.30,39.30,8.30亿,830000000.0000001,4422.46万,44224600.0,3741.94万,37419400.0,1.323,0.983,,
600854,春兰股份,电器,3.32,17.25亿,1725000000.0,0.010,0.25,2.19万,83.82,23.10亿,2310000000.0,3.77亿,377000000.0,19.33亿,1932999999.9999998,,289.19,1.26亿,126000000.0,1291.95万,12919500.0,514.41万,5144100.0,3.299,2.356,,
002723,金莱特,电器,13.89,37.41亿,3740999999.9999995,0.005,0.22,3.63万,675.19,15.33亿,1533000000.0,8.93亿,893000000.0,6.40亿,640000000.0,,112.47,2.79亿,279000000.0,330.34万,3303399.9999999995,138.53万,1385300.0,1.119,0.857,,
000521,长虹美菱,电器,3.19,33.32亿,3332000000.0,0.005,0.11,10.61万,157.25,164.71亿,16471000000.0,114.88亿,11488000000.0,49.82亿,4982000000.0,,81.02,41.30亿,4129999999.9999995,1679.46万,16794600.0,529.78万,5297800.0,1.133,0.885,,
200521,虹美菱B,电器,2.16,22.56亿,2256000000.0,0.005,0.11,462,89.99,164.71亿,16471000000.0,114.88亿,11488000000.0,49.82亿,4982000000.0,,81.02,41.30亿,4129999999.9999995,1679.46万,16794600.0,529.78万,5297800.0,1.133,0.885,,
600839,四川长虹,电器,2.71,125.1亿,12510000000.0,0.004,0.16,54.48万,151.43,783.04亿,78304000000.0,569.89亿,56989000000.0,213.15亿,21315000000.0,,45.97,238.33亿,23833000000.0,1.34亿,134000000.00000001,2065.26万,20652600.000000004,1.033,0.686,,
002005,ST德豪,电器,1.70,29.79亿,2979000000.0,-0.032,-3.20,8.98万,-13.32,37.71亿,3771000000.0,18.86亿,1886000000.0,18.85亿,1885000000.0000002,,58.72,5.23亿,523000000.00000006,-5646.79万,-56467900.0,-5592.16万,-55921600.0,0.764,0.558,,
600983,惠而浦,电器,8.85,67.83亿,6783000000.0,-0.030,-0.69,3.84万,-69.00,69.35亿,6934999999.999999,34.08亿,3408000000.0,35.27亿,3527000000.0000005,,59.98,14.11亿,1411000000.0,-2991.81万,-29918100.0,-2457.76万,-24577600.000000004,1.464,1.252,,
603366,日出东方,电器,4.27,34.16亿,3415999999.9999995,-0.027,-0.64,3.29万,-39.95,60.24亿,6024000000.0,26.42亿,2642000000.0,33.82亿,3382000000.0,,59.76,7.10亿,710000000.0,-1905.90万,-19059000.0,-2137.73万,-21377300.0,,,,
002473,*ST圣莱,电器,5.54,8.86亿,886000000.0,-0.027,27.43,1.83万,-51.39,8582.17万,85821700.0,1.06亿,106000000.0,-2017.55万,-20175500.0,,,,,-433.62万,-4336200.0,-431.20万,-4312000.0,2.687,2.687,,
