gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300448,浩云科技,安防,7.93,54.91亿,5491000000.0,0.016,0.77,16.00万,125.45,17.01亿,1701000000.0000002,2.10亿,210000000.0,14.91亿,1491000000.0,,206.92,1.34亿,134000000.00000001,1196.01万,11960100.0,1094.38万,10943800.000000002,5.566,4.627,,
002189,中光学,安防,17.04,44.72亿,4472000000.0,0.012,0.21,6.25万,358.96,32.42亿,3242000000.0,17.17亿,1717000000.0000002,15.25亿,1525000000.0,,105.34,8.32亿,832000000.0,505.35万,5053500.0,311.48万,3114800.0,1.372,1.052,,
002835,同为股份,安防,11.19,24.57亿,2457000000.0,0.011,0.33,2.84万,245.83,11.01亿,1101000000.0,3.46亿,346000000.0,7.55亿,755000000.0,-65.14,38.29,1.76亿,176000000.0,257.94万,2579400.0,249.92万,2499200.0,2.270,1.578,,
688311,盟升电子,安防,82.68,94.81亿,9481000000.0,0.010,0.06,1.63万,2585.22,21.68亿,2168000000.0,5.23亿,523000000.00000006,16.45亿,1645000000.0,,33.20,1990.90万,19909000.0,183.44万,1834400.0,91.68万,916800.0000000001,5.722,5.268,,
600728,佳都科技,安防,7.68,132.9亿,13290000000.0,0.010,0.31,29.67万,194.58,99.95亿,9995000000.0,44.84亿,4484000000.0,55.10亿,5510000000.0,,132.95,10.24亿,1024000000.0,1857.96万,18579600.0,1707.08万,17070800.0,1.650,1.483,,
600071,凤凰光学,安防,13.34,37.56亿,3756000000.0,0.010,0.74,2.08万,248.28,17.16亿,1716000000.0,11.16亿,1116000000.0,6.00亿,600000000.0,,71.70,3.44亿,344000000.0,474.91万,4749100.0,378.21万,3782100.0,0.990,0.769,,
688619,罗普特,安防,25.50,47.76亿,4776000000.0,0.010,0.23,1.47万,573.16,19.51亿,1951000000.0000002,4.93亿,493000000.0,14.58亿,1458000000.0,,73.73,4467.16万,44671600.0,42.16万,421599.99999999994,208.31万,2083100.0,3.639,3.375,,
003004,声迅股份,安防,24.70,20.21亿,2021000000.0,0.010,0.12,7141,580.00,8.33亿,833000000.0,1.19亿,119000000.0,7.14亿,714000000.0,-93.85,-17.10,2988.61万,29886100.0,196.87万,1968700.0,87.13万,871300.0,,,,
300310,宜通世纪,安防,4.96,43.73亿,4373000000.0,0.005,0.25,30.32万,250.04,23.91亿,2391000000.0,6.85亿,685000000.0,17.06亿,1705999999.9999998,-0.95,19.89,5.26亿,526000000.0,279.48万,2794800.0,437.23万,4372300.0,2.850,2.408,,
300411,金盾股份,安防,7.85,31.91亿,3191000000.0,0.005,0.22,4.94万,374.26,14.45亿,1445000000.0,4.59亿,459000000.0,9.86亿,986000000.0,-96.96,-38.88,9242.92万,92429200.0,302.53万,3025299.9999999995,213.17万,2131700.0,3.762,2.986,,
300168,万达信息,安防,12.47,148.1亿,14810000000.0,0.004,0.30,13.42万,869.04,67.57亿,6756999999.999999,52.60亿,5260000000.0,14.97亿,1497000000.0,,183.60,8.32亿,832000000.0,286.71万,2867100.0,426.02万,4260200.0,0.726,0.524,,
600100,同方股份,安防,5.61,166.3亿,16630000000.000002,0.003,0.05,13.23万,495.61,624.80亿,62479999999.99999,420.54亿,42054000000.0,204.26亿,20426000000.0,,59.43,45.81亿,4581000000.0,-4651.55万,-46515500.0,838.74万,8387400.0,1.131,0.756,,
000416,民生控股,安防,3.64,19.36亿,1936000000.0,0.002,0.10,3.69万,550.35,9.60亿,960000000.0,3273.99万,32739899.999999996,9.27亿,927000000.0,-87.55,-23.35,979.24万,9792400.0,-3.19万,-31900.0,87.95万,879500.0,51.05,51.05,,
300302,同有科技,安防,11.27,54.99亿,5499000000.0,0.001,0.02,17.05万,4324.60,16.98亿,1698000000.0,2.78亿,278000000.0,14.19亿,1419000000.0,,252.00,6700.51万,67005100.0,-19.01万,-190100.00000000003,31.79万,317900.0,3.829,2.942,,
