gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300332,天壕环境,环保工程,6.29,55.36亿,5536000000.0,0.009,0.23,13.73万,176.24,79.95亿,7995000000.0,44.51亿,4451000000.0,35.44亿,3544000000.0,-,-7.87,3.52亿,352000000.0,2470.84万,24708400.0,785.36万,7853600.0,0.905,0.879,,
000005,ST星源,环保工程,2.09,22.12亿,2212000000.0,0.008,0.67,11.19万,65.99,24.04亿,2404000000.0,10.63亿,1063000000.0000001,13.41亿,1341000000.0,-,5.38,4816.16万,48161600.0,859.57万,8595700.0,838.10万,8381000.0,1.243,1.223,,
300334,津膜科技,环保工程,9.12,27.55亿,2755000000.0,0.007,0.27,30.71万,339.47,18.80亿,1880000000.0,10.55亿,1055000000.0000001,8.25亿,825000000.0,-,27.20,6304.04万,63040400.0,334.36万,3343600.0,202.88万,2028800.0,0.908,0.659,,
300070,碧水源,环保工程,6.97,220.6亿,22060000000.0,0.005,0.08,34.52万,325.36,693.94亿,69394000000.0,456.27亿,45627000000.0,237.66亿,23766000000.0,-70.78,17.82,17.26亿,1726000000.0000002,1933.92万,19339200.0,1694.84万,16948400.0,0.993,0.978,,
300262,巴安水务,环保工程,3.52,23.58亿,2358000000.0,0.001,0.02,10.92万,1821.59,53.19亿,5319000000.0,34.78亿,3478000000.0,18.41亿,1841000000.0,-98.29,-53.21,1.05亿,105000000.0,-117.49万,-1174900.0,32.36万,323600.0,0.457,0.356,,
000826,启迪环境,环保工程,4.55,65.09亿,6509000000.0,-0.099,-1.20,6.25万,-13.29,422.30亿,42230000000.0,259.01亿,25901000000.0,163.29亿,16329000000.0,-232.12,-13.59,17.30亿,1730000000.0,-3460.27万,-34602700.0,-1.22亿,-122000000.0,0.740,0.686,,
688501,青达环保,环保工程,17.52,16.59亿,1659000000.0,-0.057,-1.08,1.85万,1063.22,10.22亿,1022000000.0000001,5.19亿,519000000.00000006,5.03亿,503000000.0,-,35.50,2043.09万,20430900.0,-719.27万,-7192700.0,-541.91万,-5419100.0,1.678,1.115,,
300961,深水海纳,环保工程,21.53,38.17亿,3817000000.0,0.030,0.58,4.01万,236.99,21.06亿,2105999999.9999998,10.84亿,1084000000.0,10.22亿,1022000000.0000001,-,44.19,7089.09万,70890900.0,567.30万,5673000.0,402.64万,4026400.0,1.095,1.090,,
000040,东旭蓝天,环保工程,3.17,47.13亿,4713000000.0,-0.056,-0.68,84.40万,-14.29,261.81亿,26181000000.0,140.81亿,14081000000.0,121.00亿,12100000000.0,-,4.55,5.85亿,585000000.0,-8402.07万,-84020700.0,-8246.31万,-82463100.0,1.185,1.177,,
688309,恒誉环保,环保工程,25.17,20.14亿,2014000000.0,0.030,0.34,2182,207.98,7.72亿,772000000.0,5604.08万,56040800.0,7.16亿,716000000.0,-50.99,-4.15,1958.79万,19587900.0,291.81万,2918100.0,242.08万,2420800.0,12.50,12.25,,
603603,博天环境,环保工程,5.24,21.89亿,2189000000.0,0.020,1.46,4.26万,70.26,119.34亿,11934000000.0,105.73亿,10573000000.0,13.60亿,1360000000.0,-,151.35,5.47亿,547000000.0,1096.71万,10967100.0,779.00万,7790000.0,0.455,0.420,,
000068,华控赛格,环保工程,2.74,27.58亿,2758000000.0,-0.024,-7.00,12.39万,-28.11,36.09亿,3609000000.0000005,28.57亿,2857000000.0,7.52亿,752000000.0,-,143.18,7090.65万,70906500.0,-2647.77万,-26477700.0,-2453.30万,-24533000.0,1.066,1.026,,
300266,兴源环境,环保工程,3.43,53.88亿,5388000000.0,-0.015,-1.25,36.22万,-56.64,111.31亿,11131000000.0,89.54亿,8954000000.0,21.78亿,2178000000.0,-,59.60,3.76亿,376000000.0,-1825.94万,-18259400.0,-2378.36万,-23783600.0,0.690,0.663,,
000546,金圆股份,环保工程,6.42,45.88亿,4588000000.0,-0.027,-0.42,2.29万,-60.08,98.34亿,9834000000.0,45.77亿,4577000000.0,52.57亿,5257000000.0,-,93.92,15.48亿,1548000000.0,-3239.11万,-32391100.0,-1909.24万,-19092400.0,1.153,0.670,,
688679,通源环境,环保工程,12.58,16.57亿,1657000000.0,-0.010,-0.10,6705,-396.00,17.04亿,1704000000.0,6.29亿,629000000.0,10.75亿,1075000000.0,-139.36,33.59,1.37亿,137000000.0,-23.94万,-239400.0,-104.59万,-1045900.0,2.347,2.265,,
300899,上海凯鑫,环保工程,39.04,24.90亿,2490000000.0,-0.033,-0.34,1.21万,-292.89,7.19亿,719000000.0,1.02亿,102000000.0,6.17亿,617000000.0,-,885.36,2548.26万,25482600.000000004,-230.28万,-2302800.0,-212.55万,-2125500.0,7.513,6.823,,
603177,德创环保,环保工程,12.27,24.79亿,2479000000.0,-0.070,-2.65,7564,-44.27,12.18亿,1218000000.0,8.18亿,818000000.0,3.99亿,399000000.0,-,111.13,9627.87万,96278700.00000001,-1464.70万,-14647000.0,-1399.58万,-13995800.0,1.063,0.833,,
002310,东方园林,环保工程,2.85,76.54亿,7654000000.000001,-0.120,-2.71,26.68万,-6.00,448.35亿,44835000000.0,318.65亿,31864999999.999996,129.71亿,12971000000.0,-,354.39,20.05亿,2005000000.0,-3.80亿,-380000000.0,-3.19亿,-319000000.0,1.167,1.144,,
000820,*ST节能,环保工程,3.51,22.37亿,2237000000.0,-0.040,-1.19,25.86万,-19.60,1262.81万,12628100.0,24.21亿,2421000000.0,-24.09亿,-2409000000.0,-,-,-,0.0,-2852.61万,-28526100.0,-2852.61万,-28526100.0,0.006,0.005,,
300152,科融环境,环保工程,3.74,26.66亿,2666000000.0,-0.013,-1.43,30.01万,-70.51,11.73亿,1173000000.0,4.32亿,432000000.0,7.40亿,740000000.0,-,-44.15,2524.51万,25245100.000000004,-945.24万,-9452400.0,-945.24万,-9452400.0,1.345,1.037,,
