gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
002216,三全食品,食品饮料,15.93,140.1亿,14010000000.0,0.200,5.71,22.69万,19.91,58.29亿,5829000000.0,26.25亿,2625000000.0,32.04亿,3204000000.0,-31.71,5.17,23.31亿,2331000000.0,2.25亿,225000000.0,1.76亿,176000000.0,1.488,1.047,,
603866,桃李面包,食品饮料,28.01,266.7亿,26670000000.0,0.171,3.31,4.99万,36.11,58.65亿,5865000000.0,8.67亿,867000000.0,49.98亿,4998000000.0,-16.27,0.31,13.27亿,1327000000.0,2.08亿,208000000.0,1.63亿,163000000.0,2.803,2.636,,
300829,金丹科技,食品饮料,59.21,107.0亿,10700000000.0,0.154,2.12,2.38万,95.82,17.76亿,1776000000.0000002,4.12亿,412000000.0,13.63亿,1363000000.0,-25.22,56.88,3.19亿,319000000.0,2828.93万,28289300.0,2790.66万,27906600.0,1.790,1.255,,
603755,日辰股份,食品饮料,50.86,50.15亿,5015000000.0,0.150,2.38,2469,85.36,7.12亿,712000000.0,8816.80万,88168000.0,6.24亿,624000000.0,-0.35,51.53,6964.62万,69646200.0,1738.05万,17380500.0,1469.00万,14690000.0,11.36,10.77,,
003030,祖名股份,食品饮料,24.46,30.52亿,3052000000.0,0.100,1.24,8787,61.84,15.25亿,1525000000.0,5.21亿,521000000.0,10.04亿,1003999999.9999999,-47.37,8.62,3.04亿,304000000.0,1633.60万,16336000.0,1233.94万,12339400.0,,,,
002910,庄园牧场,食品饮料,9.72,22.59亿,2259000000.0,0.089,1.30,2.39万,27.19,29.87亿,2987000000.0,13.74亿,1374000000.0,16.12亿,1612000000.0,-,66.38,2.34亿,234000000.0,2134.56万,21345600.0,2076.68万,20766800.0,0.956,0.840,,
002582,好想你,食品饮料,8.93,40.81亿,4081000000.0,0.079,0.66,4.84万,28.33,60.77亿,6077000000.0,7.32亿,732000000.0,53.46亿,5346000000.0,23.42,-81.63,3.26亿,326000000.0,3571.28万,35712800.0,3600.69万,36006900.0,7.091,6.536,,
003000,劲仔食品,食品饮料,11.13,44.88亿,4488000000.0,0.053,2.42,1.73万,52.69,10.04亿,1003999999.9999999,1.14亿,113999999.99999999,8.89亿,889000000.0,-17.50,15.89,2.25亿,225000000.0,2442.12万,24421200.0,2129.44万,21294400.0,,,,
603027,千禾味业,食品饮料,25.48,203.5亿,20350000000.0,0.050,2.08,21.19万,127.56,22.28亿,2228000000.0,2.90亿,290000000.0,19.38亿,1938000000.0,-43.34,32.91,4.78亿,478000000.0,4820.59万,48205900.0,3988.78万,39887800.0,4.359,2.504,,
002330,得利斯,食品饮料,5.33,26.88亿,2688000000.0,0.041,1.51,1.69万,32.57,22.27亿,2227000000.0,8.43亿,843000000.0,13.84亿,1384000000.0,3.18,-12.75,8.67亿,867000000.0,2498.35万,24983500.0,2063.27万,20632700.0,1.334,1.091,,
