股票代码,股票名称,最新价,总市值,每股收益,总资产,总负债,股东权益合计,净利润同比,营收同比率,总营收,总利润,净利润,净资产收益率-ROE,成交量-手,市盈率-动态,流动比率,速动比率
002213,大为股份,15.09,31.09亿,0.005,5.34亿,1.29亿,4.05亿,259.79,158.55,1.40亿,435.88万,103.86万,0.28,10.14万,748.28,3.005,2.407
601777,力帆科技,4.87,219.2亿,0.004,176.30亿,64.00亿,112.30亿,-,48.89,8.40亿,1852.32万,1586.34万,0.16,15.49万,345.37,3.125,1.926
002190,成飞集成,31.21,112.0亿,0.004,35.28亿,8.37亿,26.91亿,-,49.06,2.10亿,1045.70万,143.58万,0.06,15.36万,629.89,1.835,1.354
002031,巨轮智能,1.98,43.55亿,0.003,60.86亿,26.71亿,34.16亿,2.23,107.40,6.74亿,2988.11万,655.16万,0.23,60.60万,166.17,1.696,1.371
603023,威帝股份,3.94,22.15亿,0.001,7.76亿,1931.97万,7.57亿,-84.80,-22.36,1155.58万,78.60万,62.38万,0.08,2.92万,887.56,32.94,28.01
601127,小康股份,61.06,829.2亿,-0.392,251.47亿,199.66亿,51.81亿,-,37.88,32.89亿,-5.91亿,-5.33亿,-10.81,25.72万,-38.93,0.552,0.410
600733,北汽蓝谷,12.11,519.2亿,-0.199,426.44亿,321.06亿,105.38亿,-,-50.19,8.30亿,-8.42亿,-8.54亿,-8.14,100.65万,-15.20,1.334,1.126
600213,亚星客车,7.60,16.72亿,-0.180,34.20亿,33.53亿,6681.29万,-,-47.39,4.94亿,-4040.83万,-3862.75万,-,5.44万,-21.64,1.218,1.154
688567,孚能科技,35.36,378.6亿,-0.160,156.73亿,57.68亿,99.06亿,-,198.86,3.67亿,-2.22亿,-1.76亿,-1.76,10.79万,-53.72,2.588,2.206
000980,*ST众泰,6.20,125.7亿,-0.130,96.81亿,143.53亿,-46.72亿,-,-2.13,2.05亿,-2.56亿,-2.55亿,5.60,24.12万,-12.33,0.401,0.377
603586,金麒麟,11.68,23.76亿,-0.116,26.31亿,4.75亿,21.56亿,-193.70,-10.77,3.05亿,-3608.86万,-2356.87万,-1.09,9748,-25.21,3.311,2.765
600303,曙光股份,3.75,25.34亿,-0.070,51.22亿,20.46亿,30.76亿,-,58.54,5.71亿,-4003.97万,-4747.00万,-1.62,18.50万,-13.34,1.359,1.095
000957,中通客车,5.22,30.95亿,-0.067,93.95亿,66.62亿,27.34亿,-1129.57,-36.71,6.59亿,-4513.11万,-3970.21万,-1.44,6.18万,-19.49,1.351,1.266
600066,宇通客车,11.76,266.1亿,-0.049,323.17亿,171.69亿,151.48亿,-,28.97,36.29亿,-1.97亿,-1.11亿,-0.73,18.53万,-60.07,1.521,1.170
688071,华依科技,37.83,27.56亿,-0.048,5.83亿,3.73亿,2.10亿,-,53.58,2855.88万,-471.58万,-350.57万,-1.67,4.31万,-196.51,0.843,0.723
000981,*ST银亿,1.96,78.95亿,-0.040,224.88亿,166.45亿,58.43亿,-,12.09,10.32亿,-2.07亿,-1.80亿,2.85,9.82万,-10.98,0.589,0.337
000572,海马汽车,6.88,113.2亿,-0.038,86.44亿,42.67亿,43.77亿,-,50.71,3.36亿,-7499.52万,-6287.24万,-1.77,126.58万,-44.99,0.714,0.563
900953,凯马Ｂ,0.332,2.12亿,-0.034,51.63亿,40.99亿,10.64亿,-,34.72,10.24亿,-2261.49万,-2199.19万,-2.84,3902,-15.87,0.855,0.648
000868,安凯客车,4.09,29.99亿,-0.030,45.16亿,39.29亿,5.86亿,-,41.26,3.85亿,-2869.86万,-1923.88万,-3.71,12.90万,-38.97,0.903,0.872
600375,汉马科技,11.14,72.89亿,-0.018,129.50亿,105.11亿,24.39亿,-,43.59,15.37亿,-875.91万,-1182.49万,-0.50,38.62万,-154.10,0.720,0.498
600686,金龙汽车,7.55,54.14亿,-0.010,230.35亿,167.21亿,63.14亿,-,32.75,26.89亿,896.11万,332.85万,-0.20,20.95万,406.62,1.310,1.171
002510,天汽模,3.97,37.38亿,-0.009,55.32亿,34.21亿,21.11亿,-,72.17,2.64亿,-918.65万,-886.49万,-0.43,15.33万,-105.41,1.049,0.577
000757,浩物股份,3.74,24.86亿,-0.004,28.46亿,11.47亿,16.99亿,-,106.03,10.25亿,-44.51万,-276.84万,-0.16,7.00万,-224.50,1.753,1.167
