股票代码,股票名称,最新价,总市值,每股收益,总资产,总负债,股东权益合计,净利润同比,营收同比率,总营收,总利润,净利润,净资产收益率-ROE,成交量-手,市盈率-动态,流动比率,速动比率
300448,浩云科技,7.93,54.91亿,0.016,17.01亿,2.10亿,14.91亿,-,206.92,1.34亿,1196.01万,1094.38万,0.77,16.00万,125.45,5.566,4.627
002232,启明信息,11.38,46.49亿,0.014,22.18亿,9.12亿,13.06亿,29.77,32.51,1.57亿,700.26万,560.20万,0.43,7.74万,207.48,2.360,1.857
002113,*ST天润,1.42,21.45亿,0.012,18.51亿,14.52亿,3.99亿,-35.94,-14.67,1.22亿,2078.33万,1838.47万,4.71,13.30万,29.17,2.169,2.169
300663,科蓝软件,22.65,105.7亿,0.012,22.94亿,11.52亿,11.42亿,-,35.68,2.10亿,144.31万,569.11万,0.52,30.50万,464.14,1.777,1.222
002354,天神娱乐,3.45,57.37亿,0.011,37.16亿,8.28亿,28.88亿,-,30.74,2.83亿,2769.96万,1843.86万,0.66,9.07万,77.79,3.275,3.196
603927,中科软,26.43,156.9亿,0.011,58.87亿,36.08亿,22.79亿,-,39.05,12.73亿,599.69万,669.14万,0.29,5.87万,586.16,1.575,1.404
688619,罗普特,25.50,47.76亿,0.010,19.51亿,4.93亿,14.58亿,-,73.73,4467.16万,42.16万,208.31万,0.23,1.47万,573.16,3.639,3.375
603918,金桥信息,7.13,26.16亿,0.010,16.50亿,5.76亿,10.74亿,-,124.95,1.64亿,422.63万,356.52万,0.49,3.58万,183.44,2.601,1.950
603383,顶点软件,26.65,44.84亿,0.010,14.37亿,2.50亿,11.88亿,32.37,57.97,7152.47万,-14.92万,186.07万,0.16,1.48万,602.46,5.156,4.728
300287,飞利信,4.77,68.46亿,0.010,34.84亿,10.48亿,24.36亿,-,95.13,3.88亿,1992.34万,1978.86万,0.82,83.67万,86.49,1.976,1.622
600728,佳都科技,7.68,132.9亿,0.010,99.95亿,44.84亿,55.10亿,-,132.95,10.24亿,1857.96万,1707.08万,0.31,29.67万,194.58,1.650,1.483
300830,金现代,9.39,40.39亿,0.010,11.66亿,5086.49万,11.15亿,2240.05,24.95,6019.52万,597.08万,514.00万,0.46,6.49万,196.44,22.58,20.31
300245,天玑科技,9.51,29.81亿,0.010,16.99亿,1.98亿,15.01亿,26.68,12.26,7878.11万,392.67万,462.30万,0.31,6.68万,161.20,6.054,5.844
300047,天源迪科,7.08,45.15亿,0.008,57.49亿,22.83亿,34.66亿,2.49,34.68,10.09亿,1652.98万,490.79万,0.15,16.90万,230.00,1.733,1.010
300253,卫宁健康,14.69,314.6亿,0.007,68.02亿,19.14亿,48.88亿,21.93,24.01,3.45亿,-929.59万,1432.50万,0.30,18.82万,549.03,4.040,3.904
300277,海联讯,8.14,27.27亿,0.006,7.84亿,2.78亿,5.06亿,-38.71,12.30,2623.52万,147.71万,200.07万,0.41,4.79万,340.74,2.687,2.053
002063,远光软件,7.22,95.52亿,0.005,30.71亿,2.95亿,27.76亿,3.63,22.44,2.93亿,1077.53万,720.72万,0.27,19.11万,331.33,8.289,8.092
300846,首都在线,12.34,50.76亿,0.005,12.72亿,5.04亿,7.68亿,-84.23,26.85,2.89亿,343.54万,220.43万,0.29,4.22万,575.66,1.239,1.239
300678,中科信息,18.79,33.82亿,0.004,8.26亿,2.09亿,6.17亿,-35.31,-24.77,4464.72万,93.90万,62.95万,0.11,4.01万,1343.12,3.279,2.782
300168,万达信息,12.47,148.1亿,0.004,67.57亿,52.60亿,14.97亿,-,183.60,8.32亿,286.71万,426.02万,0.30,13.42万,869.04,0.726,0.524
300290,荣科科技,4.82,30.71亿,0.004,19.32亿,5.16亿,14.16亿,-,46.42,1.42亿,525.93万,238.74万,0.17,11.83万,321.60,2.329,1.966
002642,荣联科技,4.62,30.96亿,0.004,26.35亿,12.33亿,14.02亿,26.52,48.65,5.89亿,577.26万,270.99万,0.19,10.44万,285.59,1.588,1.137
300810,中科海讯,24.89,29.38亿,0.004,11.10亿,1.01亿,10.09亿,-82.58,76.58,3407.75万,68.15万,45.39万,0.04,2.65万,1618.25,12.24,10.63
300300,海峡创新,5.19,34.85亿,0.004,19.13亿,10.00亿,9.13亿,-,114.45,9416.68万,261.22万,233.25万,0.26,12.62万,373.48,1.048,0.916
300044,*ST赛为,3.05,23.69亿,0.003,52.41亿,35.72亿,16.69亿,-92.97,19.42,3.12亿,106.43万,206.61万,19.37,27.03万,286.65,1.290,1.273
600767,ST运盛,7.61,25.95亿,0.003,3.21亿,9549.31万,2.25亿,-,42.66,755.58万,43.62万,116.97万,0.52,10.13万,554.65,1.366,1.280
300302,同有科技,11.27,54.99亿,0.001,16.98亿,2.78亿,14.19亿,-,252.00,6700.51万,-19.01万,31.79万,0.02,17.05万,4324.60,3.829,2.942
002417,深南股份,4.99,13.47亿,0.000,3.78亿,1.02亿,2.77亿,-121.97,-29.73,3990.31万,-69.63万,-134.48万,-0.53,5.51万,-250.46,2.559,2.168
002447,*ST晨鑫,1.88,26.83亿,0.000,7.03亿,3.67亿,3.36亿,-,468.09,4303.01万,166.66万,32.82万,0.11,27.57万,2043.88,1.950,1.930
688316,青云科技-U,69.69,33.08亿,-1.560,10.24亿,2.22亿,8.02亿,-,87.11,1.14亿,-6195.32万,-6151.79万,-16.30,8322,-13.44,3.990,3.988
688030,山石网科,27.67,49.87亿,-0.467,17.36亿,3.89亿,13.47亿,-,63.52,9462.45万,-8387.95万,-8407.70万,-6.06,1.86万,-14.83,4.247,3.888
688229,博睿数据,75.18,33.38亿,-0.360,8.57亿,2980.80万,8.27亿,-546.99,6.61,3055.78万,-1589.29万,-1579.81万,-1.90,2827,-52.82,26.93,26.93
003007,直真科技,18.13,18.86亿,-0.351,10.20亿,1.41亿,8.78亿,-,-16.25,2917.32万,-3721.07万,-3650.33万,-4.06,1.24万,-12.91,,
300523,辰安科技,27.18,63.23亿,-0.340,28.70亿,11.79亿,16.91亿,-,-52.52,1.28亿,-7571.51万,-7803.67万,-5.05,3.35万,-20.26,2.261,1.795
600536,中国软件,60.15,297.5亿,-0.320,86.97亿,59.54亿,27.43亿,-,69.18,10.19亿,-1.84亿,-1.57亿,-7.05,20.10万,-47.23,1.337,0.918
688066,航天宏图,43.15,79.38亿,-0.244,18.53亿,5.47亿,13.05亿,-,317.33,6995.45万,-4535.49万,-4497.55万,-3.40,2.13万,-44.13,3.842,3.185
300454,深信服,249.35,1032亿,-0.232,92.37亿,27.08亿,65.29亿,-,79.37,10.92亿,-1.52亿,-9607.57万,-1.47,2.16万,-268.54,1.955,1.882
300608,思特奇,14.75,30.96亿,-0.181,18.07亿,9.96亿,8.11亿,-,16.88,6919.94万,-3842.17万,-3809.27万,-4.58,13.69万,-20.32,1.843,1.250
688521,芯原股份-U,78.00,382.4亿,-0.139,32.54亿,6.76亿,25.78亿,-,9.22,3.32亿,-6761.69万,-6824.52万,-2.62,2.90万,-140.07,4.121,3.979
300532,今天国际,10.69,29.21亿,-0.134,23.11亿,14.90亿,8.21亿,-,-6.83,5023.25万,-4406.15万,-3655.20万,-4.35,13.63万,-19.98,1.649,1.168
300096,易联众,8.35,35.91亿,-0.130,18.31亿,10.04亿,8.27亿,-,-20.61,7236.23万,-7925.41万,-5674.32万,-8.28,9.07万,-15.82,1.170,0.978
300730,科创信息,16.47,26.28亿,-0.127,6.43亿,1.97亿,4.46亿,-,27.84,1686.19万,-1980.74万,-2033.44万,-4.89,4.48万,-32.30,2.981,2.011
300469,信息发展,11.19,22.95亿,-0.120,11.18亿,8.48亿,2.71亿,-,254.55,7404.50万,-2644.75万,-2409.15万,-10.79,4.09万,-23.82,1.023,0.896
002464,*ST众应,2.95,15.39亿,-0.110,15.17亿,19.93亿,-4.76亿,-,-1.61,6597.94万,-5922.01万,-5948.00万,-,25.70万,-6.47,0.131,0.131
688118,普元信息,23.76,22.67亿,-0.104,10.51亿,8259.06万,9.68亿,-,96.19,3905.09万,-1019.07万,-995.42万,-1.02,9702,-56.93,12.24,11.67
603232,格尔软件,15.13,35.06亿,-0.103,16.33亿,3.27亿,13.06亿,-,45.77,7313.11万,-2247.69万,-2390.27万,-1.81,2.71万,-36.67,4.532,4.047
300297,蓝盾股份,3.76,46.99亿,-0.103,73.84亿,46.27亿,27.57亿,-,-61.18,6710.29万,-1.38亿,-1.29亿,-4.77,25.34万,-9.09,1.086,1.057
003029,吉大正元,23.14,42.90亿,-0.100,16.39亿,3.90亿,12.49亿,-,92.54,6459.99万,-1701.97万,-1851.02万,-1.49,1.49万,-57.94,,
300533,冰川网络,17.78,26.82亿,-0.094,19.56亿,2.51亿,17.04亿,-139.35,5.18,1.12亿,-1767.38万,-1417.76万,-0.83,9402,-47.29,7.649,7.649
300525,博思软件,17.90,70.76亿,-0.094,20.33亿,5.19亿,15.13亿,-,85.71,1.34亿,-6200.24万,-3724.47万,-2.71,4.54万,-47.50,3.140,3.033
688004,博汇科技,35.21,20.00亿,-0.090,7.56亿,4817.89万,7.08亿,-,31.35,2392.89万,-513.62万,-502.44万,-0.71,5336,-99.51,14.73,13.90
002268,卫 士 通,28.48,241.0亿,-0.090,60.97亿,13.62亿,47.35亿,-,379.00,2.83亿,-1.02亿,-7619.93万,-1.61,26.30万,-79.08,3.112,2.554
600289,ST信通,3.12,19.69亿,-0.089,23.30亿,8.42亿,14.88亿,-,34.48,5779.63万,-5647.35万,-5646.56万,5.30,4.71万,-8.72,2.226,2.142
002439,启明星辰,31.45,293.6亿,-0.080,82.85亿,23.42亿,59.43亿,-,120.18,5.06亿,-9895.97万,-7542.84万,-1.27,11.79万,-97.31,2.737,2.525
300645,正元智慧,18.42,23.45亿,-0.075,14.20亿,6.71亿,7.50亿,-,67.51,1.05亿,-1293.82万,-950.99万,-1.39,5.76万,-61.65,1.850,1.337
300598,诚迈科技,76.12,120.5亿,-0.066,14.09亿,3.75亿,10.34亿,-,112.50,2.85亿,-709.14万,-1042.09万,-1.31,9.16万,-289.16,2.017,1.869
300167,迪威迅,6.43,19.31亿,-0.060,7.64亿,3.11亿,4.53亿,-,0.29,5089.11万,-2065.20万,-1793.90万,-3.91,17.77万,-26.90,1.697,1.534
300386,飞天诚信,14.24,59.53亿,-0.060,20.34亿,1.77亿,18.57亿,-201.58,-10.10,3.17亿,-3309.97万,-2598.28万,-1.40,5.17万,-114.56,9.953,6.964
300556,丝路视觉,17.31,20.41亿,-0.060,12.20亿,5.64亿,6.56亿,-,44.19,1.71亿,-1314.40万,-706.98万,-1.16,2.91万,-72.16,1.703,1.631
300845,捷安高科,18.75,17.32亿,-0.060,8.72亿,1.63亿,7.10亿,-362.97,-82.95,239.21万,-573.90万,-567.74万,-0.74,9865,-76.25,5.621,5.000
002339,积成电子,6.19,31.68亿,-0.060,34.92亿,14.26亿,20.66亿,-,65.56,2.38亿,-2769.17万,-2888.98万,-1.59,6.35万,-27.42,2.483,1.877
000948,南天信息,11.41,43.49亿,-0.059,43.47亿,20.07亿,23.40亿,-,21.09,7.98亿,-2127.82万,-2252.45万,-1.00,5.00万,-48.27,1.814,0.946
002279,久其软件,4.69,33.32亿,-0.059,24.86亿,14.07亿,10.80亿,-,-23.59,3.79亿,-4847.15万,-4175.76万,-4.04,5.82万,-19.95,2.157,1.969
600410,华胜天成,7.27,79.88亿,-0.059,93.66亿,39.06亿,54.60亿,-124.85,-8.46,8.49亿,-5469.39万,-6440.20万,-1.34,16.92万,-31.01,1.383,1.156
